Date, Time, Low Range CO2 (SD), Low Range CO2 (ppm), Temp (C), Temp (SD), Hi Range CO2 (ppm), High Range CO2 (SD)
9/27/2018,9:16:28,1.1816603,1361.77,22.28,1.6698843,1238.34,1.4928373
9/27/2018,9:16:32,1.1816603,1361.77,22.28,1.6698009,1238.34,1.4927956
9/27/2018,9:16:36,1.1816603,1361.77,22.28,1.6698011,1238.34,1.4929205
9/27/2018,9:16:40,1.1816431,1357,22.28,1.6696759,1233.24,1.4929622
9/27/2018,9:16:44,1.1816603,1366.38,22.28,1.6697593,1243.25,1.4929624
9/27/2018,9:16:48,1.1816431,1365.95,22.28,1.6698427,1242.79,1.4929205
9/27/2018,9:16:52,1.1816431,1365.95,22.29,1.6697594,1242.79,1.4927956
9/27/2018,9:16:56,1.1816431,1354.82,22.29,1.6696343,1230.92,1.4930038
9/27/2018,9:17:00,1.1816431,1361.86,22.29,1.669426,1238.42,1.4928789
9/27/2018,9:17:04,1.1816431,1353.17,22.29,1.6696343,1229.16,1.4930873
9/27/2018,9:17:08,1.1816431,1364.29,22.29,1.6698843,1241.02,1.4929622
9/27/2018,9:17:12,1.1816257,1352.74,22.29,1.6701344,1228.7,1.4932957
9/27/2018,9:17:16,1.1816431,1353.17,22.29,1.6701345,1229.16,1.4932541
9/27/2018,9:17:20,1.1816257,1352.74,22.29,1.6698427,1228.7,1.4930873
9/27/2018,9:17:24,1.1816257,1361.43,22.3,1.6698843,1237.96,1.4929205
9/27/2018,9:17:28,1.1816257,1361.43,22.3,1.6698427,1237.96,1.4929205
9/27/2018,9:17:32,1.1816257,1363.6,22.3,1.6700927,1240.28,1.4932122
9/27/2018,9:17:36,1.1816257,1363.6,22.3,1.669926,1240.28,1.4931706
9/27/2018,9:17:40,1.1816257,1363.6,22.3,1.6700511,1240.28,1.4931706
9/27/2018,9:17:44,1.1816257,1365.78,22.3,1.6700927,1242.6,1.4931706
9/27/2018,9:17:48,1.1816257,1365.78,22.3,1.6700927,1242.6,1.4931289
9/27/2018,9:17:52,1.1816257,1357.08,22.3,1.670051,1233.32,1.4933373
9/27/2018,9:17:56,1.1816257,1366.29,22.3,1.6698843,1243.15,1.4932123
9/27/2018,9:18:00,1.1816084,1361,22.3,1.6699677,1237.5,1.4933372
9/27/2018,9:18:04,1.1816084,1365.86,22.31,1.669926,1242.69,1.4931288
9/27/2018,9:18:08,1.1816084,1363.43,22.31,1.6700511,1240.09,1.4932957
9/27/2018,9:18:12,1.1816084,1365.86,22.31,1.6700511,1242.69,1.4932541
9/27/2018,9:18:16,1.1816084,1359.34,22.31,1.6699677,1235.73,1.4934206
9/27/2018,9:18:20,1.1816084,1359.34,22.31,1.6699677,1235.73,1.4933373
9/27/2018,9:18:24,1.1816084,1359.34,22.31,1.6699677,1235.73,1.4932956
9/27/2018,9:18:28,1.1816084,1359.34,22.31,1.6702594,1235.73,1.4933373
9/27/2018,9:18:32,1.1816084,1368.04,22.31,1.6700927,1245.01,1.4933373
9/27/2018,9:18:36,1.1815909,1356.48,22.31,1.6702179,1232.67,1.493379
9/27/2018,9:18:40,1.1815909,1367.61,22.32,1.669926,1244.54,1.4931289
9/27/2018,9:18:44,1.1815909,1367.61,22.32,1.6701344,1244.54,1.4931706
9/27/2018,9:18:48,1.1815909,1363.51,22.32,1.6700927,1240.17,1.4932541
9/27/2018,9:18:52,1.1815909,1363.51,22.32,1.6702595,1240.17,1.4934206
9/27/2018,9:18:56,1.1815909,1363.51,22.32,1.6701344,1240.17,1.493379
9/27/2018,9:19:00,1.1815909,1370.04,22.32,1.6700095,1247.14,1.493379
9/27/2018,9:19:04,1.1815909,1367.86,22.32,1.669926,1244.81,1.4933373
9/27/2018,9:19:08,1.1815909,1363.51,22.32,1.6698843,1240.17,1.493379
9/27/2018,9:19:12,1.1815909,1367.86,22.32,1.6700095,1244.81,1.493379
9/27/2018,9:19:16,1.1815737,1363.09,22.32,1.6700927,1239.71,1.4935039
9/27/2018,9:19:20,1.1815909,1363.51,22.32,1.6699678,1240.17,1.4934622
9/27/2018,9:19:24,1.1815909,1363.51,22.32,1.6699678,1240.17,1.493379
9/27/2018,9:19:28,1.1815737,1371.54,22.33,1.6698843,1248.73,1.4933373
9/27/2018,9:19:32,1.1815737,1367.18,22.33,1.6699677,1244.08,1.4933373
9/27/2018,9:19:36,1.1815737,1367.18,22.33,1.6698011,1244.08,1.493379
9/27/2018,9:19:40,1.1815909,1370.3,22.33,1.6698011,1247.41,1.493379
9/27/2018,9:19:44,1.1815737,1360.91,22.33,1.670051,1237.39,1.4935039
9/27/2018,9:19:48,1.1815737,1369.88,22.33,1.6702595,1246.96,1.4935455
9/27/2018,9:19:52,1.1815737,1369.88,22.33,1.670426,1246.96,1.493629
9/27/2018,9:19:56,1.1815737,1360.91,22.33,1.670176,1237.39,1.4935455
9/27/2018,9:20:00,1.1815737,1360.91,22.33,1.6701345,1237.39,1.4935455
9/27/2018,9:20:04,1.1815737,1365.52,22.33,1.6700093,1242.31,1.4935871
9/27/2018,9:20:08,1.1815737,1365.52,22.33,1.6701344,1242.31,1.493629
9/27/2018,9:20:12,1.1815737,1372.57,22.33,1.6700927,1249.83,1.493754
9/27/2018,9:20:16,1.1815737,1372.57,22.33,1.6700927,1249.83,1.4937123
9/27/2018,9:20:20,1.1815737,1374.75,22.33,1.6700927,1252.15,1.4936706
9/27/2018,9:20:24,1.1815737,1374.75,22.33,1.6700511,1252.15,1.4936706
9/27/2018,9:20:28,1.1815737,1363.35,22.33,1.6701344,1239.99,1.4935874
9/27/2018,9:20:32,1.1815737,1365.52,22.33,1.6701344,1242.31,1.493629
9/27/2018,9:20:36,1.1815563,1365.09,22.34,1.6701344,1241.84,1.4935039
9/27/2018,9:20:40,1.1815563,1365.09,22.34,1.6700927,1241.84,1.4935039
9/27/2018,9:20:44,1.1815737,1367.44,22.34,1.669926,1244.36,1.493379
9/27/2018,9:20:48,1.1815563,1360.48,22.34,1.6700511,1236.93,1.493379
9/27/2018,9:20:52,1.1815563,1360.48,22.34,1.6698843,1236.93,1.4933373
9/27/2018,9:20:56,1.1815563,1371.37,22.34,1.6701344,1248.54,1.4935871
9/27/2018,9:21:00,1.1815563,1371.37,22.34,1.6699677,1248.54,1.4935039
9/27/2018,9:21:04,1.1815563,1371.37,22.34,1.6701761,1248.54,1.4935039
9/27/2018,9:21:08,1.1815563,1360.48,22.34,1.6701344,1236.93,1.4935457
9/27/2018,9:21:12,1.1815563,1360.48,22.34,1.6703844,1236.93,1.493629
9/27/2018,9:21:16,1.1815563,1371.88,22.34,1.6702594,1249.09,1.4937123
9/27/2018,9:21:20,1.1815563,1370.21,22.34,1.6703428,1247.31,1.4936706
9/27/2018,9:21:24,1.1815389,1371.45,22.34,1.6702595,1248.62,1.4938372
9/27/2018,9:21:28,1.1815389,1371.96,22.35,1.6703844,1249.16,1.4937121
9/27/2018,9:21:32,1.1815389,1369.78,22.35,1.6702595,1246.84,1.4937121
9/27/2018,9:21:36,1.1815389,1369.78,22.35,1.6703011,1246.84,1.4938374
9/27/2018,9:21:40,1.1815389,1371.96,22.35,1.6702595,1249.16,1.4940872
9/27/2018,9:21:44,1.1815389,1371.96,22.35,1.6701761,1249.16,1.4940456
9/27/2018,9:21:48,1.1815389,1374.39,22.35,1.670176,1251.77,1.4939207
9/27/2018,9:21:52,1.1815389,1367.6,22.35,1.6703011,1244.52,1.4939623
9/27/2018,9:21:56,1.1815389,1369.78,22.35,1.670426,1246.84,1.4940039
9/27/2018,9:22:00,1.1815389,1369.78,22.35,1.6703844,1246.84,1.4939623
9/27/2018,9:22:04,1.1815389,1369.78,22.35,1.6702176,1246.84,1.4937123
9/27/2018,9:22:08,1.1815389,1369.78,22.35,1.6703428,1246.84,1.493754
9/27/2018,9:22:12,1.1815389,1374.14,22.35,1.6702595,1251.49,1.493879
9/27/2018,9:22:16,1.1815389,1372.22,22.35,1.6702595,1249.44,1.4940457
9/27/2018,9:22:20,1.1815389,1365.69,22.35,1.6701344,1242.47,1.4940456
9/27/2018,9:22:24,1.1815389,1370.3,22.35,1.6703011,1247.4,1.4940456
9/27/2018,9:22:28,1.1815217,1371.79,22.36,1.6705093,1248.98,1.4941707
9/27/2018,9:22:32,1.1815389,1372.22,22.36,1.6704677,1249.44,1.4940457
9/27/2018,9:22:36,1.1815217,1374.23,22.36,1.6704679,1251.58,1.4940039
9/27/2018,9:22:40,1.1815217,1367.43,22.36,1.6703428,1244.33,1.4939623
9/27/2018,9:22:44,1.1815217,1367.43,22.36,1.670426,1244.33,1.4940041
9/27/2018,9:22:48,1.1815217,1367.43,22.36,1.6703011,1244.33,1.4940873
9/27/2018,9:22:52,1.1815217,1365,22.36,1.6703844,1241.74,1.4938374
9/27/2018,9:22:56,1.1815217,1364.74,22.36,1.670426,1241.46,1.493879
9/27/2018,9:23:00,1.1815217,1365,22.36,1.6705509,1241.74,1.4937123
9/27/2018,9:23:04,1.1815217,1362.57,22.36,1.6705509,1239.14,1.493879
9/27/2018,9:23:08,1.1815217,1371.53,22.36,1.6704677,1248.7,1.493754
9/27/2018,9:23:12,1.1815217,1371.53,22.36,1.6703428,1248.7,1.4937958
9/27/2018,9:23:16,1.1815217,1365,22.36,1.6703844,1241.74,1.4938372
9/27/2018,9:23:20,1.1815217,1371.53,22.36,1.6705928,1248.7,1.4940039
9/27/2018,9:23:24,1.1815217,1376.15,22.36,1.6707177,1253.63,1.4939623
9/27/2018,9:23:28,1.1815217,1376.15,22.36,1.6705093,1253.63,1.4939623
9/27/2018,9:23:32,1.1815042,1362.39,22.37,1.670426,1238.95,1.4939207
9/27/2018,9:23:36,1.1815217,1362.83,22.37,1.6703844,1239.42,1.4939623
9/27/2018,9:23:40,1.1815042,1362.39,22.37,1.6704262,1238.95,1.4940456
9/27/2018,9:23:44,1.1815042,1362.39,22.37,1.6703011,1238.95,1.4940039
9/27/2018,9:23:48,1.1815042,1366.74,22.37,1.670426,1243.59,1.4942123
9/27/2018,9:23:52,1.1815042,1364.83,22.37,1.6704677,1241.54,1.4940456
9/27/2018,9:23:56,1.1815042,1364.83,22.37,1.6705928,1241.54,1.4941288
9/27/2018,9:24:00,1.1815042,1364.83,22.37,1.6706344,1241.54,1.4940872
9/27/2018,9:24:04,1.1815042,1362.65,22.37,1.6708012,1239.23,1.4941707
9/27/2018,9:24:08,1.1815042,1362.65,22.37,1.6708012,1239.23,1.4941707
9/27/2018,9:24:12,1.1815042,1364.83,22.37,1.6705512,1241.54,1.4939623
9/27/2018,9:24:16,1.1815042,1368.66,22.37,1.6704679,1245.64,1.493879
9/27/2018,9:24:20,1.1815042,1362.14,22.37,1.6703844,1238.68,1.4937958
9/27/2018,9:24:24,1.181487,1361.71,22.38,1.6706344,1238.22,1.4937958
9/27/2018,9:24:28,1.181487,1361.71,22.38,1.6705509,1238.22,1.4938374
9/27/2018,9:24:32,1.1815042,1368.92,22.38,1.6707177,1245.91,1.4939207
9/27/2018,9:24:36,1.181487,1368.49,22.38,1.6705093,1245.45,1.4940456
9/27/2018,9:24:40,1.181487,1360.05,22.38,1.6705093,1236.44,1.4939623
9/27/2018,9:24:44,1.181487,1360.05,22.38,1.670426,1236.44,1.4940457
9/27/2018,9:24:48,1.181487,1373.37,22.38,1.6703844,1250.65,1.4939623
9/27/2018,9:24:52,1.181487,1370.67,22.38,1.6705928,1247.77,1.4941707
9/27/2018,9:24:56,1.181487,1370.67,22.38,1.6705512,1247.77,1.4939207
9/27/2018,9:25:00,1.181487,1370.67,22.38,1.6704677,1247.77,1.4937958
9/27/2018,9:25:04,1.181487,1355.45,22.38,1.6703428,1231.54,1.4937123
9/27/2018,9:25:08,1.181487,1355.45,22.38,1.6705095,1231.54,1.4938372
9/27/2018,9:25:12,1.181487,1355.45,22.38,1.6707596,1231.54,1.4940457
9/27/2018,9:25:16,1.181487,1366.57,22.38,1.6708428,1243.4,1.4939207
9/27/2018,9:25:20,1.181487,1371.19,22.38,1.6706344,1248.32,1.4940457
9/27/2018,9:25:24,1.181487,1371.19,22.38,1.6705512,1248.32,1.4940457
9/27/2018,9:25:28,1.1814696,1370.5,22.39,1.670426,1247.58,1.4941291
9/27/2018,9:25:32,1.1814696,1368.58,22.39,1.6703844,1245.54,1.4940456
9/27/2018,9:25:36,1.1814696,1372.93,22.39,1.670426,1250.18,1.4940456
9/27/2018,9:25:40,1.1814696,1370.5,22.39,1.6703844,1247.58,1.4941291
9/27/2018,9:25:44,1.1814696,1362.05,22.39,1.6705093,1238.58,1.4941291
9/27/2018,9:25:48,1.1814696,1372.93,22.39,1.6706344,1250.18,1.4941291
9/27/2018,9:25:52,1.1814696,1362.05,22.39,1.6708845,1238.58,1.4942125
9/27/2018,9:25:56,1.1814696,1368.58,22.39,1.6709261,1245.54,1.4942123
9/27/2018,9:26:00,1.1814696,1368.58,22.39,1.670801,1245.54,1.4942125
9/27/2018,9:26:04,1.1814696,1361.8,22.39,1.6706344,1238.3,1.4940457
9/27/2018,9:26:08,1.1814696,1361.8,22.39,1.6705927,1238.3,1.4939623
9/27/2018,9:26:12,1.1814696,1368.58,22.39,1.6707178,1245.54,1.4940872
9/27/2018,9:26:16,1.1814696,1371.01,22.39,1.6709261,1248.13,1.4942125
9/27/2018,9:26:20,1.1814696,1371.01,22.39,1.6708845,1248.13,1.494379
9/27/2018,9:26:24,1.1814696,1371.01,22.39,1.6709261,1248.13,1.4942541
9/27/2018,9:26:28,1.1814696,1359.88,22.39,1.6706344,1236.26,1.4941291
9/27/2018,9:26:32,1.1814522,1370.32,22.4,1.6705928,1247.39,1.4940873
9/27/2018,9:26:36,1.1814522,1363.8,22.4,1.6704677,1240.43,1.4940039
9/27/2018,9:26:40,1.1814522,1365.97,22.4,1.6706344,1242.75,1.4940873
9/27/2018,9:26:44,1.1814522,1365.97,22.4,1.6707177,1242.75,1.4940873
9/27/2018,9:26:48,1.1814522,1359.45,22.4,1.6708428,1235.79,1.4941708
9/27/2018,9:26:52,1.1814522,1365.97,22.4,1.6707178,1242.75,1.4941291
9/27/2018,9:26:56,1.1814522,1359.45,22.4,1.6707177,1235.79,1.494254
9/27/2018,9:27:00,1.1814522,1359.45,22.4,1.6705928,1235.79,1.4942541
9/27/2018,9:27:04,1.1814522,1365.97,22.4,1.6707596,1242.75,1.4943374
9/27/2018,9:27:08,1.1814522,1365.97,22.4,1.6708012,1242.75,1.4941291
9/27/2018,9:27:12,1.1814522,1365.97,22.4,1.6708428,1242.75,1.4941291
9/27/2018,9:27:16,1.1814522,1363.8,22.4,1.6709261,1240.43,1.4941708
9/27/2018,9:27:20,1.1814522,1363.8,22.41,1.6707593,1240.43,1.4941291
9/27/2018,9:27:24,1.1814522,1361.88,22.41,1.6708428,1238.38,1.4941708
9/27/2018,9:27:28,1.1814522,1361.88,22.41,1.6707177,1238.38,1.4941708
9/27/2018,9:27:32,1.1814522,1365.97,22.41,1.6709677,1242.75,1.4942123
9/27/2018,9:27:36,1.1814522,1365.97,22.41,1.6708428,1242.75,1.4941708
9/27/2018,9:27:40,1.1814522,1365.97,22.41,1.6707177,1242.75,1.4940873
9/27/2018,9:27:44,1.1814522,1370.32,22.41,1.6705512,1247.39,1.4942125
9/27/2018,9:27:48,1.1814522,1370.32,22.41,1.6705093,1247.39,1.4940873
9/27/2018,9:27:52,1.1814346,1365.54,22.41,1.6705927,1242.28,1.4940873
9/27/2018,9:27:56,1.1814522,1365.97,22.41,1.6705093,1242.75,1.4939207
9/27/2018,9:28:00,1.1814346,1358.76,22.41,1.6707596,1235.05,1.4940873
9/27/2018,9:28:04,1.1814522,1365.97,22.41,1.6708428,1242.75,1.4940456
9/27/2018,9:28:08,1.1814522,1357.54,22.41,1.671051,1233.75,1.4942956
9/27/2018,9:28:12,1.1814522,1368.92,22.41,1.6709261,1245.89,1.494379
9/27/2018,9:28:16,1.1814522,1368.92,22.41,1.6709677,1245.89,1.4945873
9/27/2018,9:28:20,1.1814346,1368.48,22.41,1.6708845,1245.42,1.4944206
9/27/2018,9:28:24,1.1814346,1363.36,22.41,1.6708428,1239.96,1.4942957
9/27/2018,9:28:28,1.1814346,1359.02,22.41,1.6706761,1235.32,1.4940873
9/27/2018,9:28:32,1.1814346,1359.02,22.41,1.6708012,1235.32,1.4941291
9/27/2018,9:28:36,1.1814346,1359.02,22.41,1.6708845,1235.32,1.4942541
9/27/2018,9:28:40,1.1814346,1359.02,22.41,1.6708845,1235.32,1.4942957
9/27/2018,9:28:44,1.1814346,1361.44,22.41,1.6707593,1237.91,1.4943374
9/27/2018,9:28:48,1.1814346,1367.97,22.41,1.6707596,1244.87,1.4942541
9/27/2018,9:28:52,1.1814346,1361.44,22.41,1.6708428,1237.91,1.4943374
9/27/2018,9:28:56,1.1814346,1367.97,22.42,1.6708428,1244.87,1.494254
9/27/2018,9:29:00,1.1814346,1368.23,22.42,1.6705512,1245.15,1.4943374
9/27/2018,9:29:04,1.1814346,1368.23,22.42,1.6704262,1245.15,1.494379
9/27/2018,9:29:08,1.1814346,1370.4,22.42,1.670426,1247.47,1.494504
9/27/2018,9:29:12,1.1814346,1377.19,22.42,1.6705093,1254.72,1.4944206
9/27/2018,9:29:16,1.1814346,1370.4,22.42,1.6705928,1247.47,1.494504
9/27/2018,9:29:20,1.1814346,1370.4,22.42,1.6705928,1247.47,1.4944624
9/27/2018,9:29:24,1.1814346,1377.7,22.42,1.6707596,1255.27,1.4947124
9/27/2018,9:29:28,1.1814346,1377.7,22.42,1.6707596,1255.27,1.4947124
9/27/2018,9:29:32,1.1814346,1367.97,22.42,1.6708012,1244.87,1.4945456
9/27/2018,9:29:36,1.1814172,1362.93,22.42,1.6706344,1239.49,1.4941707
9/27/2018,9:29:40,1.1814346,1365.02,22.42,1.6706761,1241.73,1.4939623
9/27/2018,9:29:44,1.1814172,1364.59,22.42,1.6706761,1241.26,1.493879
9/27/2018,9:29:48,1.1814346,1363.36,22.42,1.670801,1239.96,1.4939624
9/27/2018,9:29:52,1.1814172,1362.93,22.42,1.670801,1239.49,1.4940873
9/27/2018,9:29:56,1.1814172,1362.93,22.42,1.670801,1239.49,1.4942957
9/27/2018,9:30:00,1.1814172,1362.93,22.42,1.670801,1239.49,1.4942957
9/27/2018,9:30:04,1.1814172,1362.93,22.42,1.6707177,1239.49,1.4941708
9/27/2018,9:30:08,1.1814172,1367.28,22.42,1.6706761,1244.13,1.4940873
9/27/2018,9:30:12,1.1814346,1361.19,22.42,1.6705927,1237.64,1.493879
9/27/2018,9:30:16,1.1814172,1354.25,22.42,1.6707177,1230.23,1.493879
9/27/2018,9:30:20,1.1814172,1362.93,22.42,1.6709261,1239.49,1.4939624
9/27/2018,9:30:24,1.1814172,1362.93,22.42,1.6710094,1239.49,1.4941708
9/27/2018,9:30:28,1.1814172,1362.93,22.42,1.6709677,1239.49,1.4940873
9/27/2018,9:30:32,1.1814172,1364.84,22.43,1.6707177,1241.53,1.4940456
9/27/2018,9:30:36,1.1814172,1364.84,22.43,1.6706344,1241.53,1.4940039
9/27/2018,9:30:40,1.1814172,1364.84,22.43,1.6705927,1241.53,1.4940039
9/27/2018,9:30:44,1.1814172,1364.84,22.43,1.6706761,1241.53,1.4940457
9/27/2018,9:30:48,1.1814172,1367.02,22.43,1.6706344,1243.85,1.4940456
9/27/2018,9:30:52,1.1814172,1367.02,22.43,1.6705928,1243.85,1.4939623
9/27/2018,9:30:56,1.1814172,1362.93,22.43,1.6705927,1239.49,1.4939623
9/27/2018,9:31:00,1.1814172,1367.02,22.43,1.6707177,1243.85,1.4940041
9/27/2018,9:31:04,1.1814172,1364.84,22.43,1.6707177,1241.53,1.4941291
9/27/2018,9:31:08,1.1814172,1364.84,22.43,1.6706761,1241.53,1.4940873
9/27/2018,9:31:12,1.1814172,1362.67,22.43,1.6705509,1239.22,1.4939207
9/27/2018,9:31:16,1.1814172,1360.5,22.43,1.6706344,1236.9,1.4939207
9/27/2018,9:31:20,1.1814172,1360.5,22.43,1.6706344,1236.9,1.4939207
9/27/2018,9:31:24,1.1814001,1362.25,22.43,1.6708428,1238.76,1.4940873
9/27/2018,9:31:28,1.1814001,1362.25,22.43,1.6707178,1238.76,1.4940457
9/27/2018,9:31:32,1.1814001,1360.07,22.43,1.6707177,1236.44,1.4940039
9/27/2018,9:31:36,1.1814001,1364.16,22.43,1.6706344,1240.8,1.4939623
9/27/2018,9:31:40,1.1814001,1359.82,22.43,1.6706344,1236.16,1.4939207
9/27/2018,9:31:44,1.1814001,1359.82,22.43,1.6706761,1236.16,1.4939207
9/27/2018,9:31:48,1.1814001,1357.64,22.43,1.6708012,1233.85,1.4940456
9/27/2018,9:31:52,1.1814001,1357.64,22.43,1.6708012,1233.85,1.4940872
9/27/2018,9:31:56,1.1814001,1357.64,22.44,1.6708428,1233.85,1.4942541
9/27/2018,9:32:00,1.1814001,1364.16,22.44,1.6708012,1240.8,1.4940456
9/27/2018,9:32:04,1.1814001,1348.97,22.44,1.6709261,1224.6,1.4939623
9/27/2018,9:32:08,1.1814001,1350.88,22.44,1.671051,1226.64,1.4937958
9/27/2018,9:32:12,1.1814001,1350.88,22.44,1.6709677,1226.64,1.4937955
9/27/2018,9:32:16,1.1814001,1348.97,22.44,1.6711344,1224.6,1.4939207
9/27/2018,9:32:20,1.1814001,1360.07,22.44,1.6709677,1236.44,1.4939623
9/27/2018,9:32:24,1.1814001,1351.39,22.44,1.6710094,1227.18,1.4940873
9/27/2018,9:32:28,1.1814001,1351.39,22.44,1.6709261,1227.18,1.4942125
9/27/2018,9:32:32,1.1813825,1359.64,22.44,1.6709261,1235.97,1.4941707
9/27/2018,9:32:36,1.1814001,1360.07,22.44,1.6708845,1236.44,1.4941288
9/27/2018,9:32:40,1.1813825,1355.3,22.44,1.670801,1231.34,1.4937958
9/27/2018,9:32:44,1.1813825,1355.3,22.44,1.6708845,1231.34,1.4938374
9/27/2018,9:32:48,1.1814001,1360.07,22.44,1.6709261,1236.44,1.4939207
9/27/2018,9:32:52,1.1813825,1355.3,22.44,1.6709677,1231.34,1.4941707
9/27/2018,9:32:56,1.1813825,1359.9,22.44,1.6708428,1236.25,1.4940457
9/27/2018,9:33:00,1.1813825,1359.9,22.44,1.6708428,1236.25,1.4940041
9/27/2018,9:33:04,1.1813825,1359.9,22.44,1.6709261,1236.25,1.493879
9/27/2018,9:33:08,1.1813825,1353.13,22.44,1.6711761,1229.03,1.4941291
9/27/2018,9:33:12,1.1813825,1353.13,22.45,1.6712594,1229.03,1.4940872
9/27/2018,9:33:16,1.1813825,1363.99,22.45,1.671051,1240.61,1.4941707
9/27/2018,9:33:20,1.1813825,1353.13,22.45,1.670801,1229.03,1.4940456
9/27/2018,9:33:24,1.1813825,1363.99,22.45,1.6708012,1240.61,1.4940873
9/27/2018,9:33:28,1.1813825,1363.99,22.45,1.6708845,1240.61,1.4940873
9/27/2018,9:33:32,1.1813825,1362.07,22.45,1.6710094,1238.56,1.4941291
9/27/2018,9:33:36,1.1813825,1357.73,22.45,1.6708845,1233.93,1.4941291
9/27/2018,9:33:40,1.1813825,1362.07,22.45,1.6711761,1238.56,1.4942541
9/27/2018,9:33:44,1.1813825,1362.07,22.45,1.6710929,1238.56,1.4941291
9/27/2018,9:33:48,1.1813825,1355.56,22.45,1.6712178,1231.62,1.4941292
9/27/2018,9:33:52,1.1813825,1355.56,22.45,1.6710094,1231.62,1.4940039
9/27/2018,9:33:56,1.1813825,1355.56,22.45,1.6712178,1231.62,1.4941707
9/27/2018,9:34:00,1.1813825,1357.98,22.45,1.671301,1234.21,1.4942541
9/27/2018,9:34:04,1.1813825,1357.98,22.45,1.6713429,1234.21,1.4943374
9/27/2018,9:34:08,1.1813825,1353.64,22.45,1.6713012,1229.58,1.4943374
9/27/2018,9:34:12,1.1813825,1357.98,22.45,1.6712594,1234.21,1.4943374
9/27/2018,9:34:16,1.1813825,1357.98,22.45,1.6710926,1234.21,1.4943374
9/27/2018,9:34:20,1.1813825,1356.07,22.45,1.6710094,1232.17,1.494379
9/27/2018,9:34:24,1.1813825,1356.07,22.45,1.6710511,1232.17,1.494379
9/27/2018,9:34:28,1.1813825,1366.68,22.45,1.6713427,1243.47,1.494379
9/27/2018,9:34:32,1.1813825,1356.07,22.45,1.6713429,1232.17,1.4942541
9/27/2018,9:34:36,1.1813825,1351.48,22.45,1.6713845,1227.27,1.4942956
9/27/2018,9:34:40,1.1813825,1351.48,22.45,1.6712178,1227.27,1.4942123
9/27/2018,9:34:44,1.1813825,1355.81,22.45,1.6712594,1231.89,1.494379
9/27/2018,9:34:48,1.1813825,1358.5,22.45,1.6711761,1234.76,1.4942957
9/27/2018,9:34:52,1.1813825,1355.81,22.45,1.671301,1231.89,1.4944624
9/27/2018,9:34:56,1.1813825,1355.81,22.45,1.6712595,1231.89,1.4943374
9/27/2018,9:35:00,1.1813825,1355.81,22.45,1.6711761,1231.89,1.4942957
9/27/2018,9:35:04,1.1813825,1360.41,22.45,1.6710929,1236.8,1.4942541
9/27/2018,9:35:08,1.1813825,1357.73,22.45,1.6711345,1233.93,1.494379
9/27/2018,9:35:12,1.1813825,1357.98,22.45,1.6711345,1234.21,1.4943374
9/27/2018,9:35:16,1.1813825,1360.41,22.45,1.6711345,1236.8,1.4942957
9/27/2018,9:35:20,1.1813825,1358.5,22.45,1.671301,1234.76,1.4943374
9/27/2018,9:35:24,1.1813825,1357.98,22.45,1.6714262,1234.21,1.494504
9/27/2018,9:35:28,1.1813825,1358.5,22.45,1.6715094,1234.76,1.4945041
9/27/2018,9:35:32,1.1813825,1356.58,22.45,1.6714262,1232.71,1.494504
9/27/2018,9:35:36,1.1813825,1358.5,22.45,1.6715094,1234.76,1.4945458
9/27/2018,9:35:40,1.1813825,1356.07,22.45,1.6715094,1232.17,1.4945874
9/27/2018,9:35:44,1.1813651,1355.64,22.45,1.6714262,1231.7,1.4944209
9/27/2018,9:35:48,1.1813651,1355.64,22.45,1.6712594,1231.7,1.4942957
9/27/2018,9:35:52,1.1813651,1355.64,22.45,1.6713843,1231.7,1.494379
9/27/2018,9:35:56,1.1813825,1357.98,22.45,1.6714678,1234.21,1.494504
9/27/2018,9:36:00,1.1813825,1360.41,22.45,1.6715511,1236.8,1.4945041
9/27/2018,9:36:04,1.1813651,1359.98,22.45,1.6713429,1236.33,1.4944206
9/27/2018,9:36:08,1.1813825,1360.41,22.45,1.6714678,1236.8,1.4943374
9/27/2018,9:36:12,1.1813651,1353.21,22.45,1.6713843,1229.12,1.4944206
9/27/2018,9:36:16,1.1813651,1359.98,22.45,1.6713429,1236.33,1.4942956
9/27/2018,9:36:20,1.1813651,1346.71,22.45,1.671301,1222.19,1.4944206
9/27/2018,9:36:24,1.1813825,1354.16,22.45,1.671301,1230.13,1.494254
9/27/2018,9:36:28,1.1813651,1351.3,22.45,1.6715094,1227.08,1.4944206
9/27/2018,9:36:32,1.1813825,1351.73,22.45,1.6715094,1227.54,1.4943374
9/27/2018,9:36:36,1.1813651,1351.05,22.45,1.6716346,1226.8,1.494379
9/27/2018,9:36:40,1.1813825,1351.48,22.45,1.6715927,1227.27,1.4942957
9/27/2018,9:36:44,1.1813651,1348.62,22.45,1.6716346,1224.22,1.4942125
9/27/2018,9:36:48,1.1813651,1344.29,22.45,1.6715094,1219.61,1.4942125
9/27/2018,9:36:52,1.1813651,1344.29,22.45,1.6715094,1219.61,1.4941708
9/27/2018,9:36:56,1.1813825,1355.56,22.45,1.6714262,1231.62,1.494379
9/27/2018,9:37:00,1.1813651,1355.13,22.45,1.6714678,1231.16,1.4943374
9/27/2018,9:37:04,1.1813651,1349.14,22.45,1.6713845,1224.77,1.494504
9/27/2018,9:37:08,1.1813825,1363.1,22.45,1.6714678,1239.66,1.494379
